Wavelength (nm),Raw count,Irradiance (W/m^2/nm),,W/m^2,Total Power
255.176,9.433,0.0005793092391304348,5.793092391304348e-06,1.1796923641305453e-06,0.0005188625259606784
255.431,5.633,0.0003459396739130435,3.4593967391304346e-06,5.400495543478062e-07,0.0005188625259606784
255.685,1.233,7.929619565217391e-05,7.929619565217392e-07,-2.9697776630433687e-07,0.0005188625259606784
255.939,-4.967,-0.0003131369565217391,-3.131369565217391e-06,-9.525622010870456e-07,0.0005188625259606784
256.194,-6.767,-0.00043397065217391307,-4.339706521739131e-06,-1.3792006739128386e-06,0.0005188625259606784
256.448,-10.167,-0.0006520141304347826,-6.520141304347826e-06,-1.3627359981885083e-06,0.0005188625259606784
256.702,-6.367,-0.0004210063405797101,-4.2100634057971e-06,-6.87794361413031e-07,0.0005188625259606784
256.957,-1.767,-0.00011844021739130435,-1.1844021739130435e-06,4.774923913043798e-09,0.0005188625259606784
257.211,1.833,0.0001222,1.2219999999999997e-06,2.447936503622824e-07,0.0005188625259606784
257.465,1.033,7.055090579710145e-05,7.055090579710144e-07,3.1619006793484745e-07,0.0005188625259606784
257.72,2.633,0.0001774413043478261,1.774413043478261e-06,-1.7198146739127875e-08,0.0005188625259606784
257.974,-2.767,-0.00019098315217391305,-1.9098315217391305e-06,-6.870679293478777e-07,0.0005188625259606784
258.228,-5.166,-0.00035001521739130436,-3.500152173913043e-06,-6.453883695652059e-07,0.0005188625259606784
258.483,-2.166,-0.0001561717391304348,-1.561717391304348e-06,-2.504265144927725e-07,0.0005188625259606784
258.737,-0.566,-4.101449275362319e-05,-4.1014492753623186e-07,9.905133152173736e-08,0.0005188625259606784
258.992,1.634,0.0001187018115942029,1.187018115942029e-06,8.248107028984281e-07,0.0005188625259606784
259.246,7.234,0.0005307554347826087,5.307554347826087e-06,1.0861150434783425e-06,0.0005188625259606784
259.5,4.234,0.0003244532608695652,3.244532608695652e-06,8.236550815217244e-07,0.0005188625259606784
259.755,4.034,0.0003215507246376811,3.215507246376811e-06,7.687213369565794e-07,0.0005188625259606784
260.009,3.634,0.00028374166666666665,2.8374166666666664e-06,-4.316895652173278e-08,0.0005188625259606784
260.263,-4.166,-0.00031773297101449276,-3.177329710144928e-06,-1.5418639673912768e-06,0.0005188625259606784
260.518,-11.366,-0.0008915721014492753,-8.915721014492753e-06,-2.750214449275569e-06,0.0005188625259606784
260.772,-16.166,-0.0012739510869565218,-1.2739510869565218e-05,-3.89752232608725e-06,0.0005188625259606784
261.026,-22.166,-0.0017949641304347828,-1.7949641304347826e-05,-4.637599076086874e-06,0.0005188625259606784
261.281,-23.166,-0.0018423684782608695,-1.8423684782608696e-05,-3.952402891304645e-06,0.0005188625259606784
261.535,-15.966,-0.0012697597826086956,-1.2697597826086954e-05,-2.377591387680806e-06,0.0005188625259606784
261.789,-7.166,-0.0006023594202898551,-6.023594202898551e-06,-5.4672785326086e-07,0.0005188625259606784
262.044,2.034,0.0001735532608695652,1.7355326086956517e-06,1.8607170326088352e-06,0.0005188625259606784
262.298,15.234,0.0012915782608695651,1.291578260869565e-05,4.737674103260784e-06,0.0005188625259606784
262.553,27.034,0.002424244565217391,2.424244565217391e-05,5.639286833333757e-06,0.0005188625259606784
262.807,23.234,0.002016138768115942,2.016138768115942e-05,3.9565280905791225e-06,0.0005188625259606784
263.061,12.434,0.0010992376811594202,1.0992376811594203e-05,2.4115567119564786e-06,0.0005188625259606784
263.316,8.834,0.0007921793478260869,7.921793478260869e-06,1.0782714130435592e-06,0.0005188625259606784
263.57,0.634,5.685326086956522e-05,5.685326086956521e-07,-1.0547874565218185e-06,0.0005188625259606784
263.824,-9.366,-0.0008873945652173913,-8.873945652173914e-06,-1.4828748913043215e-06,0.0005188625259606784
264.079,-2.966,-0.00027564456521739136,-2.7564456521739136e-06,2.0220010507247887e-07,0.0005188625259606784
264.333,4.634,0.0004348572463768116,4.348572463768116e-06,6.043911594201999e-07,0.0005188625259606784
264.587,0.434,4.1041304347826084e-05,4.1041304347826086e-07,-2.3567497282608278e-07,0.0005188625259606784
264.842,-2.366,-0.0002258844202898551,-2.258844202898551e-06,-6.601432391304846e-07,0.0005188625259606784
265.096,-2.966,-0.00029391340579710146,-2.9391340579710146e-06,-8.566443206521586e-07,0.0005188625259606784
265.351,-3.766,-0.0003779644927536232,-3.7796449275362322e-06,-6.272921123188878e-07,0.0005188625259606784
265.605,-1.166,-0.00011596630434782608,-1.1596630434782608e-06,7.498043188404684e-07,0.0005188625259606784
265.859,7.234,0.0007063634057971015,7.0636340579710155e-06,2.055514809782572e-06,0.0005188625259606784
266.114,8.834,0.0009058050724637679,9.058050724637678e-06,2.5090985072465645e-06,0.0005188625259606784
266.368,10.434,0.0010698630434782606,1.0698630434782605e-05,2.6838440652175927e-06,0.0005188625259606784
266.622,10.434,0.0010433999999999999,1.0433999999999999e-05,2.5385097554347365e-06,0.0005188625259606784
266.877,9.034,0.0009475880434782609,9.475880434782607e-06,2.0749545289851987e-06,0.0005188625259606784
267.131,6.634,0.0006862344202898551,6.86234420289855e-06,2.2542495398552417e-06,0.0005188625259606784
267.385,10.434,0.0010887652173913042,1.0887652173913041e-05,3.1915074728260293e-06,0.0005188625259606784
267.64,13.034,0.0014143778985507246,1.4143778985507245e-05,2.555139688405989e-06,0.0005188625259606784
267.894,5.434,0.000597543115942029,5.97543115942029e-06,5.981893260870015e-07,0.0005188625259606784
268.148,-1.166,-0.0001265278985507246,-1.265278985507246e-06,-4.903127989130346e-07,0.0005188625259606784
268.403,-2.366,-0.00025803115942028983,-2.5803115942028983e-06,-7.190735398549656e-07,0.0005188625259606784
268.657,-2.766,-0.00030816847826086954,-3.0816847826086954e-06,-1.3222124184782373e-06,0.0005188625259606784
268.912,-6.366,-0.0007288608695652174,-7.288608695652174e-06,-7.686426521739708e-07,0.0005188625259606784
269.166,1.034,0.0001236304347826087,1.236304347826087e-06,2.00217570652189e-06,0.0005188625259606784
269.42,12.434,0.0014528858695652175,1.4528858695652175e-05,3.988675353260799e-06,0.0005188625259606784
269.675,14.634,0.001675486956521739,1.675486956521739e-05,3.4150852173907966e-06,0.0005188625259606784
269.929,8.634,0.0010135565217391305,1.0135565217391305e-05,1.4983680869566345e-06,0.0005188625259606784
270.183,1.434,0.00016626086956521738,1.6626086956521737e-06,-1.3841150543478015e-06,0.0005188625259606784
270.438,-10.566,-0.0012518413043478263,-1.2518413043478261e-05,-5.058108144927917e-06,0.0005188625259606784
270.692,-22.366,-0.0027309210144927537,-2.7309210144927534e-05,-7.562998166667235e-06,0.0005188625259606784
270.946,-26.966,-0.003224195652173913,-3.2241956521739126e-05,-7.567855815217255e-06,0.0005188625259606784
271.201,-21.566,-0.0027113775362318836,-2.7113775362318834e-05,-5.273790956520954e-06,0.0005188625259606784
271.455,-11.365,-0.001441213768115942,-1.441213768115942e-05,-2.994160742753848e-06,0.0005188625259606784
271.709,-7.165,-0.0009163931159420289,-9.163931159420288e-06,-2.375820448369522e-06,0.0005188625259606784
271.964,-7.565,-0.0009469954710144927,-9.469954710144925e-06,-1.7915938315218736e-06,0.0005188625259606784
272.218,-3.565,-0.0004637083333333333,-4.6370833333333325e-06,-1.589438790760841e-06,0.0005188625259606784
272.473,-6.165,-0.0007829103260869564,-7.829103260869564e-06,-3.207600117753146e-06,0.0005188625259606784
272.727,-12.965,-0.0017427590579710145,-1.7427590579710144e-05,-3.74375293478289e-06,0.0005188625259606784
272.981,-8.965,-0.0012050778985507246,-1.2050778985507247e-05,-1.5642956521738854e-06,0.0005188625259606784
273.236,-0.165,-2.1820652173913043e-05,-2.1820652173913045e-07,-4.287296829710468e-07,0.0005188625259606784
273.49,-2.365,-0.00031576177536231885,-3.157617753623189e-06,-1.308897201087055e-06,0.0005188625259606784
273.744,-5.165,-0.0007148659420289855,-7.148659420289855e-06,-9.74347146739113e-07,0.0005188625259606784
273.999,-0.365,-4.9327898550724634e-05,-4.932789855072463e-07,3.950654800724049e-07,0.0005188625259606784
274.253,2.635,0.00036040307971014487,3.6040307971014482e-06,9.798786231884714e-09,0.0005188625259606784
274.507,-2.565,-0.0003526875,-3.5268749999999996e-06,-1.5361370923912768e-06,0.0005188625259606784
274.762,-6.365,-0.0008521259057971014,-8.521259057971013e-06,-1.3180506340580698e-06,0.0005188625259606784
275.016,-1.365,-0.0001857092391304348,-1.8570923913043478e-06,-3.7707778532608026e-07,0.0005188625259606784
275.271,-0.765,-0.00011003804347826087,-1.1003804347826087e-06,-3.1603213768111246e-07,0.0005188625259606784
275.525,-0.965,-0.00013880615942028987,-1.3880615942028986e-06,3.39650226449301e-07,0.0005188625259606784
275.779,2.835,0.0004062472826086957,4.062472826086957e-06,1.8364850543477933e-06,0.0005188625259606784
276.034,7.235,0.001034133152173913,1.034133152173913e-05,2.4651907880436635e-06,0.0005188625259606784
276.288,6.435,0.0009069619565217392,9.069619565217392e-06,3.154114021738662e-06,0.0005188625259606784
276.542,10.435,0.0015765923913043478,1.576592391304348e-05,4.847349048914038e-06,0.0005188625259606784
276.797,14.835,0.00222525,2.2252499999999994e-05,5.4138892119557165e-06,0.0005188625259606784
277.051,13.835,0.002037654891304348,2.037654891304348e-05,4.891564900362687e-06,0.0005188625259606784
277.305,12.035,0.0018139710144927535,1.8139710144927533e-05,5.257711956521645e-06,0.0005188625259606784
277.56,15.035,0.002309724637681159,2.309724637681159e-05,5.042288822464146e-06,0.0005188625259606784
277.814,10.835,0.0016605815217391306,1.6605815217391305e-05,3.0333432336952013e-06,0.0005188625259606784
278.068,4.835,0.0007278777173913043,7.278777173913042e-06,9.738563179347652e-07,0.0005188625259606784
278.323,0.235,3.5931159420289854e-05,3.593115942028985e-07,-6.474434692029473e-07,0.0005188625259606784
278.577,-3.565,-0.0005457291666666667,-5.457291666666667e-06,-2.5517542798912588e-06,0.0005188625259606784
278.832,-9.365,-0.001455646739130435,-1.4556467391304348e-05,-3.84370331521768e-06,0.0005188625259606784
279.086,-9.765,-0.0015708913043478263,-1.5708913043478262e-05,-2.600794347825701e-06,0.0005188625259606784
279.34,-2.965,-0.0004769782608695652,-4.769782608695652e-06,1.1794997282611116e-06,0.0005188625259606784
279.595,8.835,0.001402076086956522,1.4020760869565218e-05,3.8034026721008836e-06,0.0005188625259606784
279.849,10.235,0.0015927291666666666,1.5927291666666664e-05,3.680581938406073e-06,0.0005188625259606784
280.103,8.235,0.0013053668478260868,1.3053668478260866e-05,2.037326426630398e-06,0.0005188625259606784
280.358,1.835,0.000292536231884058,2.9253623188405797e-06,-2.0205274365943545e-06,0.0005188625259606784
280.612,-11.565,-0.0018835027173913041,-1.883502717391304e-05,-7.89720165760752e-06,0.0005188625259606784
280.866,-26.765,-0.004334766304347826,-4.334766304347825e-05,-1.1458333763586751e-05,0.0005188625259606784
281.121,-28.565,-0.0046521621376811595,-4.6521621376811595e-05,-1.1440484402174773e-05,0.0005188625259606784
281.375,-26.165,-0.0043560932971014495,-4.3560932971014494e-05,-1.0377312644928317e-05,0.0005188625259606784
281.629,-22.965,-0.0038150190217391302,-3.81501902173913e-05,-8.564254687499848e-06,0.0005188625259606784
281.884,-17.565,-0.00290204347826087,-2.90204347826087e-05,-5.601750280796269e-06,0.0005188625259606784
282.138,-8.965,-0.0015087835144927538,-1.5087835144927538e-05,-3.417513926630374e-06,0.0005188625259606784
282.393,-6.765,-0.0011716195652173912,-1.1716195652173912e-05,-3.428863106884315e-06,0.0005188625259606784
282.647,-8.965,-0.001528272644927536,-1.528272644927536e-05,-3.7981811775365176e-06,0.0005188625259606784
282.901,-8.765,-0.0014624211956521741,-1.462421195652174e-05,-4.117425407608622e-06,0.0005188625259606784
283.156,-10.365,-0.0017669320652173913,-1.766932065217391e-05,-7.0712599184787905e-06,0.0005188625259606784
283.41,-21.765,-0.003800989130434782,-3.8009891304347814e-05,-1.0953311711954893e-05,0.0005188625259606784
283.664,-27.765,-0.004823665760869566,-4.823665760869565e-05,-1.109147699728241e-05,0.0005188625259606784
283.919,-21.964,-0.0038755318840579707,-3.87553188405797e-05,-8.687114739131087e-06,0.0005188625259606784
284.173,-16.564,-0.0029647159420289853,-2.964715942028985e-05,-6.82107152898602e-06,0.0005188625259606784
284.427,-13.764,-0.0024062065217391303,-2.4062065217391303e-05,-3.1035209239129882e-06,0.0005188625259606784
284.682,-0.164,-2.7927536231884056e-05,-2.7927536231884057e-07,2.5082647246373086e-06,0.0005188625259606784
284.936,11.236,0.002002939130434783,2.002939130434783e-05,5.974641684782502e-06,0.0005188625259606784
285.191,15.036,0.0026830543478260868,2.6830543478260865e-05,7.561124456522307e-06,0.0005188625259606784
285.445,18.236,0.0032705869565217392,3.270586956521739e-05,8.53496045652238e-06,0.0005188625259606784
285.699,18.836,0.0034498543478260865,3.449854347826086e-05,8.09141978260855e-06,0.0005188625259606784
285.954,16.036,0.0028963572463768118,2.8963572463768118e-05,7.683460427536808e-06,0.0005188625259606784
286.208,17.836,0.0031536115942028984,3.153611594202898e-05,7.748367550723485e-06,0.0005188625259606784
286.462,16.636,0.0029474652173913044,2.947465217391304e-05,6.464494836956405e-06,0.0005188625259606784
286.717,11.636,0.0021227268115942026,2.1227268115942024e-05,4.68812493478296e-06,0.0005188625259606784
286.971,8.836,0.0015687101449275364,1.5687101449275363e-05,4.377466369565546e-06,0.0005188625259606784
287.225,10.036,0.0018781137681159418,1.8781137681159417e-05,2.8728614130434263e-06,0.0005188625259606784
287.48,2.036,0.0003751108695652173,3.751108695652173e-06,-1.1418560797099754e-06,0.0005188625259606784
287.734,-6.964,-0.0012742101449275363,-1.2742101449275363e-05,-4.11208238405828e-06,0.0005188625259606784
287.988,-10.764,-0.0019636499999999995,-1.9636499999999994e-05,-4.860356358695564e-06,0.0005188625259606784
288.243,-9.964,-0.0018483942028985508,-1.8483942028985507e-05,-6.424822326087439e-06,0.0005188625259606784
288.497,-17.564,-0.0032105210144927534,-3.210521014492753e-05,-8.634969836956367e-06,0.0005188625259606784
288.752,-19.164,-0.003562004347826087,-3.562004347826087e-05,-9.297536557969632e-06,0.0005188625259606784
289.006,-20.564,-0.003758890579710145,-3.758890579710144e-05,-9.928168862319585e-06,0.0005188625259606784
289.26,-21.964,-0.004058565217391304,-4.058565217391303e-05,-1.1666248152173704e-05,0.0005188625259606784
289.515,-26.564,-0.005091433333333334,-5.0914333333333335e-05,-1.3539252811595221e-05,0.0005188625259606784
289.769,-29.964,-0.005569395652173913,-5.569395652173913e-05,-1.4508399934783698e-05,0.0005188625259606784
290.023,-31.164,-0.005854541304347826,-5.8545413043478255e-05,-1.333687141304324e-05,0.0005188625259606784
290.278,-24.564,-0.00460575,-4.60575e-05,-1.0698479999998409e-05,0.0005188625259606784
290.532,-20.364,-0.00381825,-3.81825e-05,-8.35222402173976e-06,0.0005188625259606784
290.786,-14.364,-0.0027583043478260874,-2.7583043478260875e-05,-3.5079490760868946e-06,0.0005188625259606784
291.041,0.036,6.971739130434782e-06,6.971739130434782e-08,2.37789554347844e-06,0.0005188625259606784
291.295,10.036,0.0018653869565217393,1.8653869565217394e-05,3.518853420289333e-06,0.0005188625259606784
291.549,4.636,0.0009053637681159421,9.05363768115942e-06,7.717750543478125e-07,0.0005188625259606784
291.804,-1.564,-0.00030004999999999995,-3.000499999999999e-06,-8.06797869565278e-07,0.0005188625259606784
292.058,-1.764,-0.0003352239130434783,-3.3522391304347826e-06,-2.5261722826086504e-06,0.0005188625259606784
292.313,-8.564,-0.0016460876811594202,-1.64608768115942e-05,-4.963933963768489e-06,0.0005188625259606784
292.567,-11.564,-0.0022625217391304352,-2.262521739130435e-05,-4.0516727173916085e-06,0.0005188625259606784
292.821,-4.764,-0.0009277717391304348,-9.277717391304347e-06,-1.9678045108695302e-06,0.0005188625259606784
293.076,-3.164,-0.000615604347826087,-6.1560434782608704e-06,-1.7915724347823426e-06,0.0005188625259606784
293.33,-4.164,-0.0007950826086956521,-7.95082608695652e-06,-7.528081449275927e-07,0.0005188625259606784
293.584,1.036,0.00020232028985507248,2.023202898550725e-06,1.9194829347825743e-06,0.0005188625259606784
293.839,6.636,0.0013031565217391304,1.3031565217391304e-05,4.164667746377125e-06,0.0005188625259606784
294.093,9.836,0.001976109420289855,1.9761094202898553e-05,6.3912676376802085e-06,0.0005188625259606784
294.347,15.636,0.003056384782608695,3.056384782608695e-05,7.858257391304207e-06,0.0005188625259606784
294.602,15.836,0.003106954347826087,3.1069543478260866e-05,6.3379515652178676e-06,0.0005188625259606784
294.856,9.636,0.0018835586956521737,1.883558695652174e-05,2.6125932608695186e-06,0.0005188625259606784
295.111,0.836,0.00016553405797101447,1.6553405797101446e-06,-1.2593467246377758e-06,0.0005188625259606784
295.365,-5.964,-0.001157145652173913,-1.157145652173913e-05,-4.092068840580018e-06,0.0005188625259606784
295.619,-10.564,-0.0020649557971014493,-2.0649557971014493e-05,-4.942121739130347e-06,0.0005188625259606784
295.874,-9.164,-0.0018112181159420288,-1.811218115942029e-05,-2.6922145615938027e-06,0.0005188625259606784
296.128,-1.563,-0.0003086358695652174,-3.086358695652174e-06,1.6645167572465013e-07,0.0005188625259606784
296.382,2.237,0.00043970018115942026,4.397001811594202e-06,4.180930570652098e-07,0.0005188625259606784
296.637,-0.563,-0.0001117840579710145,-1.117840579710145e-06,-3.821365579710432e-07,0.0005188625259606784
296.891,-0.963,-0.0001891108695652174,-1.8911086956521737e-06,-8.333052083332095e-07,0.0005188625259606784
297.145,-2.363,-0.00046703496376811595,-4.670349637681159e-06,-3.3783735054347223e-06,0.0005188625259606784
297.4,-10.963,-0.0021826697463768114,-2.1826697463768114e-05,-5.780316652174347e-06,0.0005188625259606784
297.654,-11.963,-0.002368760688405797,-2.3687606884057967e-05,-4.901487465580078e-06,0.0005188625259606784
297.908,-7.563,-0.0014906782608695652,-1.4906782608695652e-05,-2.6969516032608214e-06,0.0005188625259606784
298.163,-3.163,-0.0006245778985507247,-6.245778985507246e-06,-1.4377294981881922e-06,0.0005188625259606784
298.417,-2.563,-0.0005074925724637681,-5.074925724637681e-06,-1.747992663043837e-07,0.0005188625259606784
298.672,1.837,0.0003703951086956522,3.7039510869565215e-06,8.413508423911793e-07,0.0005188625259606784
298.926,1.437,0.00029208586956521745,2.920858695652174e-06,-6.931574873188927e-07,0.0005188625259606784
299.18,-4.163,-0.0008378791666666667,-8.378791666666667e-06,-3.2143826358695076e-06,0.0005188625259606784
299.435,-8.363,-0.0016832052536231883,-1.6832052536231883e-05,-5.314220670290254e-06,0.0005188625259606784
299.689,-12.563,-0.0025012204710144928,-2.5012204710144927e-05,-6.412479168477308e-06,0.0005188625259606784
299.943,-12.763,-0.0025479757246376815,-2.5479757246376814e-05,-5.386798315217295e-06,0.0005188625259606784
300.198,-8.163,-0.0016769641304347823,-1.6769641304347823e-05,-2.6400888840581694e-06,0.0005188625259606784
300.452,-1.963,-0.0004018460144927536,-4.018460144927536e-06,-2.655113536232084e-06,0.0005188625259606784
300.706,-8.163,-0.0016887945652173913,-1.6887945652173913e-05,-6.689060910325968e-06,0.0005188625259606784
300.961,-17.363,-0.0035575277173913043,-3.5575277173913044e-05,-9.683363708331895e-06,0.0005188625259606784
301.215,-19.763,-0.004067168115942029,-4.067168115942029e-05,-1.2610950682971962e-05,0.0005188625259606784
301.469,-28.363,-0.005862714311594203,-5.862714311594203e-05,-1.6759735258151875e-05,0.0005188625259606784
301.724,-35.763,-0.007282176086956521,-7.28217608695652e-05,-1.8070314407610052e-05,0.0005188625259606784
301.978,-33.963,-0.00694641793478261,-6.94641793478261e-05,-1.4504665394021481e-05,0.0005188625259606784
302.233,-21.563,-0.004429790217391304,-4.4297902173913035e-05,-1.138129342934868e-05,0.0005188625259606784
302.487,-21.963,-0.004531858152173913,-4.5318581521739124e-05,-1.1924782567027211e-05,0.0005188625259606784
302.741,-23.563,-0.004857734420289854,-4.857734420289854e-05,-1.2039756399456304e-05,0.0005188625259606784
302.996,-21.763,-0.004585211775362319,-4.5852117753623185e-05,-9.888012704710887e-06,0.0005188625259606784
303.25,-15.363,-0.003200625,-3.2006249999999995e-05,-7.381347673913597e-06,0.0005188625259606784
303.504,-12.363,-0.0026114597826086953,-2.611459782608695e-05,-6.281891046195539e-06,0.0005188625259606784
303.759,-11.163,-0.0023155135869565215,-2.3155135869565213e-05,-2.5578510923909236e-06,0.0005188625259606784
304.013,1.437,0.00030145760869565213,3.014576086956521e-06,4.189030579710459e-06,0.0005188625259606784
304.267,14.237,0.0029969916666666664,2.9969916666666662e-05,8.711703355978105e-06,0.0005188625259606784
304.522,18.237,0.003835716847826087,3.835716847826087e-05,8.595005228261515e-06,0.0005188625259606784
304.776,14.037,0.0029320038043478265,2.9320038043478267e-05,6.867013491847704e-06,0.0005188625259606784
305.031,11.637,0.0024538891304347827,2.4538891304347824e-05,5.104678032609079e-06,0.0005188625259606784
305.285,7.437,0.0015655423913043477,1.5655423913043477e-05,3.3475992119560246e-06,0.0005188625259606784
305.539,5.037,0.0010703625,1.0703625e-05,3.398582255434722e-06,0.0005188625259606784
305.794,7.637,0.0015951922101449273,1.5951922101449274e-05,3.6245726376814314e-06,0.0005188625259606784
306.048,6.037,0.0012588019927536232,1.258801992753623e-05,2.929067030797321e-06,0.0005188625259606784
306.302,5.037,0.0010475499999999997,1.0475499999999998e-05,1.0267043749999815e-06,0.0005188625259606784
306.557,-1.163,-0.00024229166666666667,-2.4229166666666664e-06,-3.760136394926977e-06,0.0005188625259606784
306.811,-13.163,-0.002718445652173913,-2.7184456521739126e-05,-9.042293476449955e-06,0.0005188625259606784
307.065,-20.963,-0.004401470471014493,-4.401470471014493e-05,-1.0591341616847638e-05,0.0005188625259606784
307.32,-18.363,-0.0039054641304347823,-3.9054641304347824e-05,-8.882700260870233e-06,0.0005188625259606784
307.574,-14.762,-0.003088788043478261,-3.0887880434782606e-05,-6.310451923912105e-06,0.0005188625259606784
307.828,-8.962,-0.0018800717391304347,-1.8800717391304347e-05,-2.333158070652652e-06,0.0005188625259606784
308.083,0.238,5.0143840579710144e-05,5.014384057971014e-07,1.7848446557968358e-06,0.0005188625259606784
308.337,6.438,0.001355245652173913,1.3552456521739128e-05,4.11635967391297e-06,0.0005188625259606784
308.592,8.838,0.0018732717391304345,1.8732717391304347e-05,5.974718221014942e-06,0.0005188625259606784
308.846,13.438,0.0028312307971014496,2.8312307971014494e-05,7.165222663044017e-06,0.0005188625259606784
309.1,13.238,0.0028106768115942027,2.8106768115942025e-05,6.142901032608585e-06,0.0005188625259606784
309.355,9.438,0.0020072847826086955,2.0072847826086955e-05,3.0964435978256265e-06,0.0005188625259606784
309.609,2.038,0.00043085978260869564,4.3085978260869565e-06,-8.459028260870199e-07,0.0005188625259606784
309.863,-5.162,-0.001096925,-1.0969249999999998e-05,-2.768543315217342e-06,0.0005188625259606784
310.118,-5.162,-0.0010744815217391304,-1.0744815217391304e-05,-1.8886694565218811e-06,0.0005188625259606784
310.372,-1.962,-0.00041265978260869563,-4.126597826086956e-06,-1.4861921920287643e-06,0.0005188625259606784
310.626,-3.562,-0.0007575702898550723,-7.5757028985507225e-06,-1.0105049456521556e-06,0.0005188625259606784
310.881,-0.162,-3.4982608695652176e-05,-3.4982608695652174e-07,2.067838847826242e-06,0.0005188625259606784
311.135,7.638,0.0016632021739130434,1.6632021739130433e-05,2.8944956521741304e-06,0.0005188625259606784
311.389,2.838,0.0006159282608695652,6.159282608695651e-06,1.3370084239130194e-06,0.0005188625259606784
311.644,2.038,0.0004327057971014492,4.327057971014492e-06,2.1519298731885677e-06,0.0005188625259606784
311.898,5.838,0.0012617271739130437,1.2617271739130436e-05,2.4919810326086514e-06,0.0005188625259606784
312.153,3.238,0.0006927677536231884,6.927677536231884e-06,2.082625605072154e-06,0.0005188625259606784
312.407,4.438,0.0009470949275362317,9.470949275362317e-06,3.360969873188658e-06,0.0005188625259606784
312.661,8.038,0.001699338043478261,1.699338043478261e-05,3.272826603260811e-06,0.0005188625259606784
312.916,4.038,0.0008675847826086958,8.675847826086957e-06,2.4718948695654033e-06,0.0005188625259606784
313.17,5.038,0.0010787891304347827,1.0787891304347828e-05,6.306208010868536e-06,0.0005188625259606784
313.429,17.438,0.003790869565217391,3.790869565217391e-05,1.0990590865942645e-05,0.0005188625259606784
313.688,21.638,0.004696073188405797,4.696073188405797e-05,1.284863434420362e-05,0.0005188625259606784
313.947,24.038,0.005225652173913043,5.225652173913043e-05,1.3845020481884835e-05,0.0005188625259606784
314.206,25.438,0.005465483333333333,5.465483333333333e-05,1.4316732208330995e-05,0.0005188625259606784
314.465,25.438,0.005589908333333333,5.5899083333333325e-05,1.1394187469203538e-05,0.0005188625259606784
314.724,14.638,0.0032086920289855075,3.2086920289855075e-05,5.9948796884061345e-06,0.0005188625259606784
314.983,6.438,0.0014205586956521738,1.4205586956521737e-05,2.0207311376812726e-06,0.0005188625259606784
315.242,0.638,0.00013985144927536233,1.398514492753623e-06,8.737491684781183e-07,0.0005188625259606784
315.501,2.438,0.0005348583333333334,5.348583333333334e-06,3.619693913043683e-07,0.0005188625259606784
315.76,-1.162,-0.00025534528985507243,-2.5534528985507245e-06,-4.3462123731886497e-07,0.0005188625259606784
316.019,-0.362,-8.02695652173913e-05,-8.02695652173913e-07,4.807889257246647e-07,0.0005188625259606784
316.278,2.038,0.00045153514492753626,4.515351449275362e-06,-2.627038260869377e-07,0.0005188625259606784
316.536,-2.962,-0.0006551815217391305,-6.551815217391306e-06,-2.6857699420291364e-06,0.0005188625259606784
316.795,-6.362,-0.0014187721014492754,-1.4187721014492753e-05,-3.786964746376193e-06,0.0005188625259606784
