Wavelength (nm),Raw count,Irradiance (W/m^2/nm),,W/m^2,Total Power
273.999,-16.678,-0.0013523682608695654,-1.3523682608695655e-05,-2.3509740282605205e-06,0.00015598392257753797
274.253,-6.078,-0.0004987923913043478,-4.987923913043478e-06,-9.35008786956592e-07,0.00015598392257753797
274.507,-2.878,-0.000237435,-2.37435e-06,3.6522596739129775e-07,0.00015598392257753797
274.762,6.522,0.0005238867391304348,5.238867391304347e-06,2.1293731086958123e-06,0.00015598392257753797
275.016,14.122,0.0011527850000000001,1.1527850000000002e-05,2.8917124728260355e-06,0.00015598392257753797
275.271,12.922,0.0011152247826086957,1.1152247826086956e-05,2.416166165217032e-06,0.00015598392257753797
275.525,9.122,0.0007872682608695652,7.872682608695653e-06,1.3407293369566225e-06,0.00015598392257753797
275.779,3.122,0.0002684241304347826,2.684241304347826e-06,-4.5357293478260053e-07,0.00015598392257753797
276.034,-7.278,-0.0006241676086956522,-6.241676086956521e-06,-1.8965277195653598e-06,0.00015598392257753797
276.288,-10.278,-0.0008691613043478262,-8.691613043478261e-06,-2.724610513043073e-06,0.00015598392257753797
276.542,-14.078,-0.001276201304347826,-1.2762013043478258e-05,-3.609807163044218e-06,0.00015598392257753797
276.797,-17.278,-0.0015550199999999998,-1.55502e-05,-3.509948419564696e-06,0.00015598392257753797
277.051,-13.678,-0.0012087189130434784,-1.2087189130434783e-05,-1.7277949673914343e-06,0.00015598392257753797
277.305,-1.678,-0.00015174956521739127,-1.5174956521739126e-06,4.084656521739057e-07,0.00015598392257753797
277.56,5.122,0.0004721147826086956,4.721147826086956e-06,9.876616065218133e-07,0.00015598392257753797
277.814,3.323,0.00030557152173913045,3.0557152173913045e-06,9.298706706520358e-07,0.00015598392257753797
278.068,4.723,0.00042661010869565215,4.266101086956522e-06,9.793974864130258e-07,0.00015598392257753797
278.323,3.723,0.0003415447826086956,3.415447826086956e-06,-6.51362293478311e-08,0.00015598392257753797
278.577,-4.277,-0.00039283315217391305,-3.928331521739131e-06,-1.8417833722825758e-06,0.00015598392257753797
278.832,-11.277,-0.0010517028260869565,-1.0517028260869566e-05,-3.0612579717393606e-06,0.00015598392257753797
279.086,-14.077,-0.0013587365217391303,-1.3587365217391303e-05,-3.3531246782603712e-06,0.00015598392257753797
279.34,-13.277,-0.0012815191304347826,-1.2815191304347824e-05,-2.5173805108700808e-06,0.00015598392257753797
279.595,-7.277,-0.0006928969565217391,-6.928969565217391e-06,-1.9326080054344954e-06,0.00015598392257753797
279.849,-8.877,-0.0008288416304347827,-8.288416304347827e-06,-2.6804893326088975e-06,0.00015598392257753797
280.103,-13.477,-0.0012817798913043479,-1.2817798913043479e-05,-2.7412687092390816e-06,0.00015598392257753797
280.358,-9.077,-0.0008682347826086956,-8.682347826086956e-06,-2.626247218478458e-06,0.00015598392257753797
280.612,-12.277,-0.0011996764130434783,-1.1996764130434781e-05,-3.680440811955975e-06,0.00015598392257753797
280.866,-17.477,-0.0016983084782608696,-1.69830847826087e-05,-4.0188638885868855e-06,0.00015598392257753797
281.121,-14.877,-0.0014537416304347827,-1.4537416304347826e-05,-3.5050988141306983e-06,0.00015598392257753797
281.375,-13.076,-0.001306178695652174,-1.3061786956521738e-05,-4.326770730435107e-06,0.00015598392257753797
281.629,-21.076,-0.002100727391304348,-2.100727391304348e-05,-4.9630766413042596e-06,0.00015598392257753797
281.884,-18.076,-0.0017918817391304348,-1.7918817391304348e-05,-4.234720578260239e-06,0.00015598392257753797
282.138,-15.276,-0.0015425439130434782,-1.542543913043478e-05,-4.679590923912959e-06,0.00015598392257753797
282.393,-20.476,-0.0021277234782608695,-2.1277234782608692e-05,-5.439958308696061e-06,0.00015598392257753797
282.647,-21.076,-0.002155708260869565,-2.155708260869565e-05,-4.273068504348147e-06,0.00015598392257753797
282.901,-12.076,-0.0012089126086956524,-1.2089126086956523e-05,-2.2815725869564812e-06,0.00015598392257753797
283.156,-5.676,-0.0005805560869565217,-5.805560869565217e-06,-1.6257076739131656e-06,0.00015598392257753797
283.41,-6.676,-0.0006995286956521739,-6.995286956521739e-06,-3.1597434347821396e-07,0.00015598392257753797
283.664,4.324,0.00045072999999999993,4.507299999999999e-06,2.8861415543477743e-06,0.00015598392257753797
283.919,17.124,0.0018129104347826086,1.8129104347826084e-05,5.592595191304767e-06,0.00015598392257753797
284.173,24.124,0.0025907078260869565,2.5907078260869564e-05,6.26402265652221e-06,0.00015598392257753797
284.427,22.324,0.0023415934782608696,2.3415934782608696e-05,6.3366419021737995e-06,0.00015598392257753797
284.682,25.724,0.0026283217391304347,2.6283217391304345e-05,5.3653027391296375e-06,0.00015598392257753797
284.936,14.925,0.001596326086956522,1.5963260869565217e-05,2.571110258152128e-06,0.00015598392257753797
285.191,3.925,0.00042023097826086956,4.202309782608695e-06,-8.15854211956583e-07,0.00015598392257753797
285.445,-9.875,-0.0010626358695652173,-1.0626358695652173e-05,-3.7046555706524515e-06,0.00015598392257753797
285.699,-16.875,-0.001854415760869565,-1.8544157608695647e-05,-5.829022826086851e-06,0.00015598392257753797
285.954,-25.075,-0.002717366847826087,-2.7173668478260866e-05,-6.667745027174413e-06,0.00015598392257753797
286.208,-23.875,-0.0025328260869565216,-2.5328260869565213e-05,-5.494924184781792e-06,0.00015598392257753797
286.462,-16.875,-0.0017938858695652174,-1.7938858695652175e-05,-2.9117223505434262e-06,0.00015598392257753797
286.717,-4.475,-0.0004898179347826087,-4.898179347826086e-06,-3.0753671195654477e-07,0.00015598392257753797
286.971,2.325,0.0002476630434782609,2.4766304347826087e-06,1.7298262771740431e-06,0.00015598392257753797
287.225,9.925,0.0011144048913043479,1.1144048913043478e-05,2.9606677989129907e-06,0.00015598392257753797
287.48,10.925,0.0012076875,1.2076875e-05,2.5271585054344066e-06,0.00015598392257753797
287.734,7.125,0.0007822010869565218,7.822010869565218e-06,8.995637771739807e-07,0.00015598392257753797
287.988,-0.675,-7.388315217391305e-05,-7.388315217391305e-07,-1.4103025842391053e-06,0.00015598392257753797
288.243,-9.274,-0.0010322365217391304,-1.0322365217391303e-05,-3.7726788413046313e-06,0.00015598392257753797
288.497,-17.674,-0.0019383767391304347,-1.9383767391304348e-05,-4.3588632880434e-06,0.00015598392257753797
288.752,-13.274,-0.0014803395652173913,-1.4803395652173913e-05,-3.2274827499995205e-06,0.00015598392257753797
289.006,-9.674,-0.0010609854347826085,-1.0609854347826086e-05,-1.921088415217536e-06,0.00015598392257753797
289.26,-4.074,-0.00045168260869565217,-4.516826086956522e-06,-6.45395576086945e-07,0.00015598392257753797
289.515,-0.474,-5.4510000000000005e-05,-5.451e-07,-4.4795329565220756e-07,0.00015598392257753797
289.769,-2.674,-0.00029820913043478257,-2.9820913043478256e-06,-1.0191835586957285e-06,0.00015598392257753797
290.023,-4.474,-0.0005042976086956522,-5.042976086956521e-06,-2.087968826086919e-06,0.00015598392257753797
290.278,-10.074,-0.001133325,-1.1333249999999999e-05,-4.393120499999347e-06,0.00015598392257753797
290.532,-20.674,-0.0023258249999999997,-2.3258249999999997e-05,-7.178817184783148e-06,0.00015598392257753797
290.786,-28.874,-0.003326786956521739,-3.326786956521739e-05,-7.74894360326073e-06,0.00015598392257753797
291.041,-23.674,-0.002750815869565217,-2.7508158695652168e-05,-6.534954793478751e-06,0.00015598392257753797
291.295,-21.474,-0.0023948178260869563,-2.394817826086956e-05,-5.4334045565209316e-06,0.00015598392257753797
291.549,-16.074,-0.00188345347826087,-1.8834534782608696e-05,-4.261338122282532e-06,0.00015598392257753797
291.804,-12.673,-0.0014587725,-1.4587725000000001e-05,-2.992711378261095e-06,0.00015598392257753797
292.058,-7.873,-0.0008976931521739131,-8.976931521739131e-06,-1.919904701086922e-06,0.00015598392257753797
292.313,-5.273,-0.000608114456521739,-6.08114456521739e-06,-5.148321858696038e-07,0.00015598392257753797
292.567,1.727,0.00020273478260869566,2.0273478260869565e-06,1.1666999945653049e-06,0.00015598392257753797
292.821,6.127,0.0007159266304347825,7.159266304347825e-06,1.5866159592391021e-06,0.00015598392257753797
293.076,4.527,0.0005284780434782609,5.284780434782608e-06,9.515414260868151e-07,0.00015598392257753797
293.33,1.927,0.0002207671739130435,2.2076717391304347e-06,4.778463347826446e-07,0.00015598392257753797
293.584,1.327,0.00015548978260869565,1.5548978260869565e-06,-3.535389293478198e-07,0.00015598392257753797
293.839,-3.673,-0.0004327752173913044,-4.327752173913043e-06,-2.4285007641306175e-06,0.00015598392257753797
294.093,-12.273,-0.0014794301086956522,-1.4794301086956522e-05,-3.0515510304343286e-06,0.00015598392257753797
294.347,-7.873,-0.0009233659782608694,-9.233659782608694e-06,-1.6985530597825782e-06,0.00015598392257753797
294.602,-3.473,-0.0004088325,-4.0883249999999995e-06,-2.5855855456523685e-06,0.00015598392257753797
294.856,-13.873,-0.0016270616304347825,-1.6270616304347825e-05,-5.781413078804245e-06,0.00015598392257753797
295.111,-24.472,-0.00290738,-2.90738e-05,-7.310424800000549e-06,0.00015598392257753797
295.365,-24.472,-0.00284886,-2.8488599999999997e-05,-7.084391304348358e-06,0.00015598392257753797
295.619,-23.272,-0.002729400869565217,-2.729400869565217e-05,-6.121724021739021e-06,0.00015598392257753797
295.874,-17.472,-0.0020719513043478263,-2.0719513043478265e-05,-2.250996591304014e-06,0.00015598392257753797
296.128,2.528,0.00029951304347826087,2.9951304347826085e-06,2.8558986956523882e-06,0.00015598392257753797
296.382,16.528,0.0019492260869565215,1.9492260869565213e-05,5.269127086956426e-06,0.00015598392257753797
296.637,18.328,0.002183422608695652,2.1834226086956517e-05,4.617697913043825e-06,0.00015598392257753797
296.891,12.328,0.00145256,1.45256e-05,2.70741913043438e-06,0.00015598392257753797
297.145,5.728,0.0006792660869565217,6.792660869565217e-06,-2.7197413043477795e-07,0.00015598392257753797
297.4,-7.472,-0.0008925791304347827,-8.925791304347827e-06,-2.9550172260871784e-06,0.00015598392257753797
297.654,-12.072,-0.0014342060869565216,-1.4342060869565215e-05,-4.385507678261199e-06,0.00015598392257753797
297.908,-17.072,-0.002018949565217391,-2.018949565217391e-05,-4.6394500434781776e-06,0.00015598392257753797
298.163,-13.672,-0.0016198347826086958,-1.6198347826086956e-05,-3.848455599999428e-06,0.00015598392257753797
298.417,-11.872,-0.0014104452173913044,-1.4104452173913044e-05,-3.7219355135877196e-06,0.00015598392257753797
298.672,-12.471,-0.0015087198913043478,-1.5087198913043476e-05,-4.126434994564605e-06,0.00015598392257753797
298.926,-14.271,-0.0017404415217391308,-1.7404415217391307e-05,-3.601546479348097e-06,0.00015598392257753797
299.18,-9.071,-0.001095421847826087,-1.0954218478260869e-05,-2.6701496249999525e-06,0.00015598392257753797
299.435,-8.271,-0.0009988131521739133,-9.988131521739132e-06,-2.9784136630437025e-06,0.00015598392257753797
299.689,-11.271,-0.0013463944565217391,-1.346394456521739e-05,-2.2075182793474978e-06,0.00015598392257753797
299.943,-3.271,-0.0003918089130434783,-3.918089130434783e-06,-1.8937015108695316e-06,0.00015598392257753797
300.198,-8.871,-0.0010934471739130435,-1.0934471739130434e-05,-3.833183573913331e-06,0.00015598392257753797
300.452,-15.671,-0.0019248076086956518,-1.9248076086956515e-05,-4.631208504348173e-06,0.00015598392257753797
300.706,-13.871,-0.001721813260869565,-1.721813260869565e-05,-3.3349818831521143e-06,0.00015598392257753797
300.961,-7.271,-0.0008938588043478262,-8.93858804347826e-06,-2.7772355858691524e-06,0.00015598392257753797
301.215,-10.471,-0.0012929408695652172,-1.2929408695652171e-05,-1.873728596739271e-06,0.00015598392257753797
301.469,-1.471,-0.00018243597826086958,-1.8243597826086955e-06,1.4386691168478004e-06,0.00015598392257753797
301.724,10.729,0.0013108039130434782,1.3108039130434782e-05,3.30583291521764e-06,0.00015598392257753797
301.978,10.53,0.0012922141304347826,1.2922141304347825e-05,2.8938328532608173e-06,0.00015598392257753797
302.233,7.93,0.0009774586956521737,9.774586956521737e-06,2.33098698913061e-06,0.00015598392257753797
302.487,6.93,0.0008579641304347826,8.579641304347825e-06,2.303947032608353e-06,0.00015598392257753797
302.741,7.73,0.0009561673913043478,9.561673913043478e-06,1.304537038043455e-06,0.00015598392257753797
302.996,0.53,6.699891304347826e-05,6.699891304347825e-07,-4.9752388043482e-07,0.00015598392257753797
303.25,-3.67,-0.00045874999999999996,-4.5875e-06,-2.719622173913248e-07,0.00015598392257753797
303.504,1.93,0.00024460652173913044,2.4460652173913043e-06,8.085481793478117e-07,0.00015598392257753797
303.759,3.13,0.00038954891304347826,3.895489130434782e-06,3.2368296739125623e-07,0.00015598392257753797
304.013,-1.07,-0.0001346804347826087,-1.346804347826087e-06,1.4859552173914157e-06,0.00015598392257753797
304.267,10.33,0.001304723913043478,1.3047239130434779e-05,4.484090461956441e-06,0.00015598392257753797
304.522,17.53,0.002212209782608696,2.2122097826086955e-05,4.008012326087258e-06,0.00015598392257753797
304.776,7.53,0.0009437054347826088,9.437054347826088e-06,1.3209845380434549e-06,0.00015598392257753797
305.031,0.73,9.236086956521739e-05,9.236086956521738e-07,-8.62575717391369e-08,0.00015598392257753797
305.285,-1.269,-0.00016028021739130432,-1.6028021739130432e-06,-1.5101287010867321e-06,0.00015598392257753797
305.539,-8.069,-0.0010287975,-1.0287975e-05,-2.4732358532608254e-06,0.00015598392257753797
305.794,-7.269,-0.0009109953260869565,-9.109953260869565e-06,-1.7081466869566502e-06,0.00015598392257753797
306.048,-3.469,-0.0004340020652173913,-4.340020652173913e-06,-2.1347471413045087e-07,0.00015598392257753797
306.302,2.131,0.0002659117391304347,2.659117391304347e-06,7.105405923912915e-07,0.00015598392257753797
306.557,2.331,0.00029137499999999997,2.9137499999999994e-06,-9.312426847824705e-07,0.00015598392257753797
306.811,-8.269,-0.0010246369565217392,-1.0246369565217392e-05,-4.640170148913393e-06,0.00015598392257753797
307.065,-20.869,-0.0026290403260869565,-2.6290403260869563e-05,-6.6498147472824885e-06,0.00015598392257753797
307.32,-20.269,-0.0025865006521739124,-2.586500652173912e-05,-6.516549594565705e-06,0.00015598392257753797
307.574,-20.269,-0.0025446407608695648,-2.5446407608695647e-05,-6.503752411955555e-06,0.00015598392257753797
307.828,-20.469,-0.0025764241304347827,-2.5764241304347827e-05,-5.455828801631554e-06,0.00015598392257753797
308.083,-13.469,-0.0017026572826086956,-1.7026572826086955e-05,-2.590339348912658e-06,0.00015598392257753797
308.337,-2.668,-0.00033698,-3.3698e-06,4.024875652173839e-07,0.00015598392257753797
308.592,5.132,0.0006526565217391304,6.526565217391303e-06,2.648164795652373e-06,0.00015598392257753797
308.846,11.332,0.0014325126086956522,1.4325126086956522e-05,4.526310369565557e-06,0.00015598392257753797
309.1,16.732,0.0021315113043478256,2.1315113043478253e-05,5.895554543478154e-06,0.00015598392257753797
309.355,19.532,0.0024924530434782604,2.4924530434782605e-05,6.2152988304338585e-06,0.00015598392257753797
309.609,18.932,0.0024014830434782608,2.4014830434782606e-05,4.593352565217736e-06,0.00015598392257753797
309.863,9.532,0.0012153300000000001,1.2153300000000001e-05,2.0801214782608328e-06,0.00015598392257753797
310.118,3.332,0.0004161378260869565,4.161378260869565e-06,3.8938200000002923e-07,0.00015598392257753797
310.372,-0.868,-0.00010953782608695654,-1.0953782608695653e-06,-1.3493998478258865e-06,0.00015598392257753797
310.626,-7.468,-0.0009529817391304347,-9.529817391304347e-06,-3.142554586956465e-06,0.00015598392257753797
310.881,-11.668,-0.0015117669565217389,-1.5117669565217387e-05,-2.5949402000001945e-06,0.00015598392257753797
311.135,-4.068,-0.0005314930434782608,-5.314930434782607e-06,-5.539408695652589e-07,0.00015598392257753797
311.389,0.732,9.53191304347826e-05,9.53191304347826e-07,9.552538369565046e-07,0.00015598392257753797
311.644,5.133,0.0006538995652173912,6.538995652173911e-06,2.8615232771741276e-06,0.00015598392257753797
311.898,12.333,0.0015992683695652174,1.599268369565217e-05,4.123092505434709e-06,0.00015598392257753797
312.153,12.733,0.0016345296739130437,1.6345296739130436e-05,3.5610174663038183e-06,0.00015598392257753797
312.407,9.133,0.0011694210869565215,1.1694210869565214e-05,2.312074342391478e-06,0.00015598392257753797
312.661,5.133,0.0006511098913043479,6.511098913043479e-06,1.2136266277173698e-06,0.00015598392257753797
312.916,2.333,0.00030075413043478263,3.0075413043478264e-06,-7.385127304348378e-07,0.00015598392257753797
313.17,-6.867,-0.0008822602173913042,-8.822602173913042e-06,-3.147018068477747e-06,0.00015598392257753797
313.429,-11.867,-0.0015478695652173914,-1.5478695652173913e-05,-4.578988529348083e-06,0.00015598392257753797
313.688,-15.267,-0.0019880289130434783,-1.988028913043478e-05,-5.7275972250003215e-06,0.00015598392257753797
313.947,-18.667,-0.002434826086956522,-2.434826086956522e-05,-7.137513835869966e-06,0.00015598392257753797
314.206,-23.867,-0.0030767676086956523,-3.076767608695652e-05,-7.103375242933622e-06,0.00015598392257753797
314.465,-18.267,-0.002408464239130435,-2.4084642391304347e-05,-5.072028108152459e-06,0.00015598392257753797
314.724,-11.467,-0.0015081597826086957,-1.5081597826086957e-05,-4.43321544673938e-06,0.00015598392257753797
314.983,-14.466,-0.0019151726086956522,-1.915172608695652e-05,-4.909942952174188e-06,0.00015598392257753797
315.242,-14.266,-0.0018762891304347825,-1.8762891304347823e-05,-4.179751290216709e-06,0.00015598392257753797
315.501,-10.266,-0.001351318043478261,-1.3513180434782608e-05,-3.5711010086958527e-06,0.00015598392257753797
315.76,-10.666,-0.0014062889130434784,-1.4062889130434784e-05,-3.5554284119567217e-06,0.00015598392257753797
316.019,-10.066,-0.0013392156521739131,-1.339215652173913e-05,-2.5719688141305793e-06,0.00015598392257753797
