Wavelength (nm),Raw count,Irradiance (W/m^2/nm),,W/m^2,Total Power
260.772,11.631,0.0009165733695652175,9.165733695652174e-06,3.1212417282611043e-06,0.00032802114377031055
261.026,19.031,0.0015410972826086957,1.5410972826086956e-05,3.7323929619564546e-06,0.00032802114377031055
261.281,17.431,0.0013862697463768116,1.3862697463768115e-05,2.288903054347998e-06,0.00032802114377031055
261.535,5.231,0.00041601612318840583,4.1601612318840585e-06,3.181425923912571e-07,0.00032802114377031055
261.789,-1.969,-0.00016551014492753626,-1.6551014492753625e-06,-4.905088994565128e-07,0.00032802114377031055
262.044,-2.569,-0.0002192027173913043,-2.192027173913043e-06,-1.0718365163044285e-06,0.00032802114377031055
262.298,-7.369,-0.0006247630434782609,-6.247630434782609e-06,-1.0674306929347636e-06,0.00032802114377031055
262.553,-2.369,-0.0002124375,-2.124375e-06,9.017906485507925e-07,0.00032802114377031055
262.807,10.631,0.0009225088768115942,9.225088768115943e-06,3.2409334764487937e-06,0.00032802114377031055
263.061,18.431,0.0016294072463768116,1.6294072463768113e-05,3.956120122282537e-06,0.00032802114377031055
263.316,16.431,0.0014734320652173914,1.4734320652173912e-05,3.5374089945654835e-06,0.00032802114377031055
263.57,14.63,0.001311929347826087,1.311929347826087e-05,2.8730390942031147e-06,0.00032802114377031055
263.824,10.03,0.0009503061594202898,9.503061594202898e-06,2.352716847826045e-06,0.00032802114377031055
264.079,9.63,0.0008949619565217392,8.949619565217391e-06,2.7848270108697744e-06,0.00032802114377031055
264.333,13.83,0.0012978152173913043,1.2978152173913041e-05,3.02094347826042e-06,0.00032802114377031055
264.587,11.43,0.0010808804347826086,1.0808804347826085e-05,1.9417118206521392e-06,0.00032802114377031055
264.842,4.63,0.0004420307971014493,4.420307971014493e-06,1.018213297101526e-06,0.00032802114377031055
265.096,3.63,0.0003597119565217392,3.597119565217392e-06,9.231346467391141e-07,0.00032802114377031055
265.351,3.63,0.0003643152173913044,3.6431521739130437e-06,4.159457065217704e-07,0.00032802114377031055
265.605,-0.37,-3.679891304347826e-05,-3.6798913043478256e-07,5.522291304347007e-07,0.00032802114377031055
265.859,4.83,0.0004716250000000001,4.716250000000001e-06,2.5922653260869098e-06,0.00032802114377031055
266.114,15.229,0.0015615242753623186,1.5615242753623185e-05,4.1485810797104566e-06,0.00032802114377031055
266.368,16.629,0.001705075,1.705075e-05,4.91232825000037e-06,0.00032802114377031055
266.622,21.629,0.0021629000000000006,2.1629000000000006e-05,6.078238899456414e-06,0.00032802114377031055
266.877,24.829,0.0026043461956521737,2.6043461956521736e-05,5.9387569746367975e-06,0.00032802114377031055
267.131,20.029,0.0020718403985507242,2.071840398550724e-05,5.099984784420672e-06,0.00032802114377031055
267.385,18.629,0.0019438956521739131,1.943895652173913e-05,5.858365149456417e-06,0.00032802114377031055
267.64,24.429,0.0026509005434782605,2.6509005434782605e-05,5.772742206522172e-06,0.00032802114377031055
267.894,17.229,0.0018945657608695652,1.894565760869565e-05,3.926042568840874e-06,0.00032802114377031055
268.148,11.029,0.00119680634057971,1.1968063405797099e-05,3.170737676630378e-06,0.00032802114377031055
268.403,11.829,0.0012900467391304348,1.2900467391304347e-05,3.2836581630429903e-06,0.00032802114377031055
268.657,11.628,0.0012955108695652175,1.2955108695652175e-05,2.064602880434746e-06,0.00032802114377031055
268.912,2.828,0.00032378550724637684,3.2378550724637684e-06,4.7619846376815176e-07,0.00032802114377031055
269.166,0.428,5.117391304347826e-05,5.117391304347825e-07,4.549775000000341e-07,0.00032802114377031055
269.42,2.628,0.0003070760869565217,3.0707608695652168e-06,1.0671094021738939e-06,0.00032802114377031055
269.675,4.628,0.000529872463768116,5.2987246376811594e-06,1.631268985507004e-06,0.00032802114377031055
269.929,6.428,0.0007545913043478261,7.545913043478261e-06,1.963729217391452e-06,0.00032802114377031055
270.183,6.828,0.0007916521739130436,7.916521739130435e-06,2.4637601086956086e-06,0.00032802114377031055
270.438,9.628,0.001140708695652174,1.140708695652174e-05,3.686033275362596e-06,0.00032802114377031055
270.692,14.428,0.0017616797101449276,1.7616797101449274e-05,4.337084971014819e-06,0.00032802114377031055
270.946,13.828,0.0016533478260869568,1.6533478260869566e-05,4.549050326086876e-06,0.00032802114377031055
271.201,15.228,0.0019145347826086954,1.9145347826086954e-05,6.365445224636735e-06,0.00032802114377031055
271.455,24.427,0.0030976268115942025,3.097626811594202e-05,8.941251402174584e-06,0.00032802114377031055
271.709,30.827,0.003942728623188406,3.942728623188406e-05,1.0234443247282427e-05,0.00032802114377031055
271.964,32.627,0.004084285688405797,4.084285688405797e-05,1.1501838516305212e-05,0.00032802114377031055
272.218,38.227,0.0049722800724637676,4.972280072463767e-05,1.2853042404891073e-05,0.00032802114377031055
272.473,40.227,0.0051085374999999995,5.1085374999999995e-05,1.3764858418476214e-05,0.00032802114377031055
272.727,42.627,0.005729933695652174,5.729933695652174e-05,1.3837033760870606e-05,0.00032802114377031055
272.981,38.427,0.005165368478260869,5.165368478260869e-05,1.1952326739130222e-05,0.00032802114377031055
273.236,31.827,0.004209005434782609,4.209005434782609e-05,9.283886128623887e-06,0.00032802114377031055
273.49,23.227,0.003101141123188406,3.101141123188406e-05,6.22827487137728e-06,0.00032802114377031055
273.744,13.027,0.0018030123188405795,1.8030123188405794e-05,2.85471206521734e-06,0.00032802114377031055
273.999,3.226,0.00043597753623188403,4.3597753623188405e-06,8.361353297100207e-07,0.00032802114377031055
274.253,1.626,0.00022239673913043478,2.2239673913043476e-06,1.2648841086957473e-06,0.00032802114377031055
274.507,5.626,0.0007735750000000001,7.735750000000001e-06,2.18559668478257e-06,0.00032802114377031055
274.762,7.026,0.0009406184782608695,9.406184782608696e-06,2.9614789492755853e-06,0.00032802114377031055
275.016,10.226,0.0013912547101449276,1.3912547101449276e-05,4.162775679347752e-06,0.00032802114377031055
275.271,13.026,0.0018736673913043477,1.8736673913043474e-05,4.393760101448622e-06,0.00032802114377031055
275.525,11.026,0.0015859862318840581,1.5859862318840582e-05,3.1836530253625588e-06,0.00032802114377031055
275.779,6.426,0.0009208271739130436,9.208271739130435e-06,2.126450543478223e-06,0.00032802114377031055
276.034,5.226,0.0007469771739130436,7.4697717391304356e-06,2.3136873804349564e-06,0.00032802114377031055
276.288,7.626,0.0010748239130434782,1.0748239130434781e-05,2.9048668586952203e-06,0.00032802114377031055
276.542,8.025,0.0012124728260869565,1.2124728260869564e-05,3.6161841032616106e-06,0.00032802114377031055
276.797,10.825,0.0016237499999999998,1.6237499999999998e-05,4.909982201086227e-06,0.00032802114377031055
277.051,15.225,0.002242377717391304,2.242377717391304e-05,5.417637092391711e-06,0.00032802114377031055
277.305,13.425,0.0020234782608695655,2.0234782608695656e-05,3.9559184782608e-06,0.00032802114377031055
277.56,7.025,0.0010792028985507247,1.0792028985507246e-05,2.7379428442031046e-06,0.00032802114377031055
277.814,7.025,0.0010766576086956522,1.0766576086956522e-05,2.825180570651754e-06,0.00032802114377031055
278.068,7.625,0.0011478940217391302,1.1478940217391303e-05,2.1312537364130054e-06,0.00032802114377031055
278.323,3.425,0.000523677536231884,5.23677536231884e-06,2.1085738677537816e-06,0.00032802114377031055
278.577,7.425,0.001136616847826087,1.1366168478260867e-05,3.4359344429347214e-06,0.00032802114377031055
278.832,10.025,0.001558233695652174,1.558233695652174e-05,2.8419383586958662e-06,0.00032802114377031055
279.086,4.224,0.0006795130434782609,6.795130434782608e-06,5.409979130433979e-07,0.00032802114377031055
279.34,-1.576,-0.0002535304347826087,-2.535304347826087e-06,-6.421343478262186e-07,0.00032802114377031055
279.595,-1.576,-0.00025010434782608696,-2.5010434782608694e-06,-8.267331884056742e-07,0.00032802114377031055
279.849,-2.576,-0.0004008666666666667,-4.008666666666667e-06,-5.042691449275741e-07,0.00032802114377031055
280.103,0.024,3.8043478260869566e-06,3.804347826086956e-08,5.382070652173818e-07,0.00032802114377031055
280.358,2.624,0.00041831884057971016,4.183188405797101e-06,1.5290376666667815e-06,0.00032802114377031055
280.612,4.824,0.0007856478260869564,7.856478260869564e-06,3.5943374347820745e-06,0.00032802114377031055
280.866,12.624,0.002044539130434783,2.0445391304347826e-05,6.764760108695531e-06,0.00032802114377031055
281.121,20.024,0.003261155072463768,3.261155072463768e-05,8.036963317029589e-06,0.00032802114377031055
281.375,18.423,0.0030671625,3.0671625e-05,7.993091949275963e-06,0.00032802114377031055
281.629,19.423,0.0032266106884057968,3.2266106884057966e-05,9.132295366847662e-06,0.00032802114377031055
281.884,23.823,0.003935973913043478,3.935973913043478e-05,9.021864422100108e-06,0.00032802114377031055
282.138,18.823,0.0031678563405797104,3.1678563405797104e-05,8.107095584238985e-06,0.00032802114377031055
282.393,18.423,0.0031906499999999997,3.19065e-05,8.906664378623857e-06,0.00032802114377031055
282.647,22.423,0.0038224715579710136,3.8224715579710136e-05,9.478761416667377e-06,0.00032802114377031055
282.901,21.823,0.003641120108695652,3.641120108695652e-05,7.125223396739002e-06,0.00032802114377031055
283.156,11.423,0.0019472903985507243,1.947290398550724e-05,4.607342581522085e-06,0.00032802114377031055
283.41,9.623,0.0016805384057971015,1.6805384057971016e-05,4.301625512680521e-06,0.00032802114377031055
283.664,9.823,0.0017065682971014492,1.7065682971014494e-05,4.9704870244564335e-06,0.00032802114377031055
283.919,12.422,0.002191852898550725,2.1918528985507246e-05,6.24379026811641e-06,0.00032802114377031055
284.173,15.222,0.0027245173913043475,2.7245173913043472e-05,8.882307757247042e-06,0.00032802114377031055
284.427,24.422,0.004269425724637681,4.26942572463768e-05,1.2396120516304125e-05,0.00032802114377031055
284.682,32.022,0.0054530217391304345,5.453021739130434e-05,1.3993726913041397e-05,0.00032802114377031055
284.936,31.222,0.005565660869565218,5.5656608695652175e-05,1.1833505516304137e-05,0.00032802114377031055
285.191,20.822,0.003715519927536232,3.715519927536232e-05,7.456982155797662e-06,0.00032802114377031055
285.445,12.022,0.0021561195652173913,2.156119565217391e-05,2.2316619456523417e-06,0.00032802114377031055
285.699,-2.178,-0.0003989054347826087,-3.989054347826087e-06,-4.003875108695581e-06,0.00032802114377031055
285.954,-15.178,-0.0027413887681159424,-2.7413887681159423e-05,-9.270032315218087e-06,0.00032802114377031055
286.208,-25.778,-0.004557849275362319,-4.5578492753623186e-05,-1.1184004221012828e-05,0.00032802114377031055
286.462,-23.979,-0.004248453260869565,-4.248453260869564e-05,-9.086896127717225e-06,0.00032802114377031055
286.717,-15.779,-0.002878524094202898,-2.878524094202898e-05,-4.462686360507581e-06,0.00032802114377031055
286.971,-3.579,-0.0006354021739130436,-6.354021739130435e-06,1.1944149836957414e-06,0.00032802114377031055
287.225,8.421,0.001575886413043478,1.5758864130434777e-05,7.276057744565085e-06,0.00032802114377031055
287.48,22.421,0.00413082554347826,4.13082554347826e-05,1.1618053639491027e-05,0.00032802114377031055
287.734,27.421,0.005017248188405797,5.017248188405797e-05,1.2215181411232803e-05,0.00032802114377031055
287.988,25.221,0.004601004891304347,4.6010048913043464e-05,1.3108813410325851e-05,0.00032802114377031055
288.243,30.621,0.0056804173913043475,5.680417391304347e-05,1.2465439512682095e-05,0.00032802114377031055
288.497,22.621,0.004134889311594202,4.134889311594202e-05,7.978337676630292e-06,0.00032802114377031055
288.752,11.42,0.0021226304347826087,2.122630434782609e-05,5.811101268115079e-06,0.00032802114377031055
289.006,13.42,0.0024530398550724635,2.4530398550724633e-05,6.123880181159881e-06,0.00032802114377031055
289.26,12.82,0.002368913043478261,2.368913043478261e-05,4.687001630434699e-06,0.00032802114377031055
289.515,6.82,0.0013071666666666668,1.3071666666666667e-05,4.166998840580024e-06,0.00032802114377031055
289.769,10.62,0.0019739347826086954,1.9739347826086955e-05,6.758484456522247e-06,0.00032802114377031055
290.023,17.82,0.0033477065217391304,3.34770652173913e-05,8.863107065217231e-06,0.00032802114377031055
290.278,19.22,0.0036037499999999997,3.6037499999999995e-05,8.772524999998695e-06,0.00032802114377031055
290.532,17.62,0.00330375,3.30375e-05,8.005118297102051e-06,0.00032802114377031055
290.786,15.62,0.002999492753623189,2.9994927536231887e-05,7.286112228260739e-06,0.00032802114377031055
291.041,14.02,0.002715105072463768,2.7151050724637677e-05,5.6243684746381035e-06,0.00032802114377031055
291.295,9.219,0.0017135315217391303,1.7135315217391304e-05,3.321780710144434e-06,0.00032802114377031055
291.549,4.619,0.0009020438405797103,9.020438405797103e-06,4.041103953804276e-06,0.00032802114377031055
291.804,11.819,0.002267449456521739,2.2674494565217393e-05,6.745782615942536e-06,0.00032802114377031055
292.058,16.019,0.0030441903985507245,3.0441903985507244e-05,7.807086005434643e-06,0.00032802114377031055
292.313,16.019,0.003079014311594203,3.0790143115942025e-05,8.58646056702963e-06,0.00032802114377031055
292.567,18.819,0.0036819782608695653,3.681978260869565e-05,9.726300751812324e-06,0.00032802114377031055
292.821,20.419,0.003976526268115942,3.976526268115942e-05,8.398931073369416e-06,0.00032802114377031055
293.076,13.419,0.0026108706521739133,2.6108706521739132e-05,5.696877652173067e-06,0.00032802114377031055
293.33,9.819,0.001874859782608696,1.8748597826086958e-05,5.312150018116342e-06,0.00032802114377031055
293.584,11.818,0.002307935507246377,2.307935507246377e-05,3.898570271739061e-06,0.00032802114377031055
293.839,3.818,0.0007497666666666667,7.497666666666666e-06,7.526760833333898e-07,0.00032802114377031055
294.093,-0.782,-0.00015710833333333333,-1.5710833333333332e-06,2.5178762318836844e-07,0.00032802114377031055
294.347,1.818,0.0003553663043478261,3.553663043478261e-06,1.5082224456521468e-06,0.00032802114377031055
294.602,4.218,0.0008275532608695651,8.27553260869565e-06,2.3960013260871364e-06,0.00032802114377031055
294.856,5.418,0.001059061956521739,1.059061956521739e-05,4.030916195652102e-06,0.00032802114377031055
295.111,10.618,0.0021024409420289853,2.1024409420289854e-05,6.419930985507729e-06,0.00032802114377031055
295.365,15.218,0.0029526228260869565,2.9526228260869565e-05,8.322066123189031e-06,0.00032802114377031055
295.619,18.418,0.0036001851449275362,3.600185144927536e-05,9.735516576086781e-06,0.00032802114377031055
295.874,20.418,0.004035514130434782,4.035514130434782e-05,1.0395724884056425e-05,0.00032802114377031055
296.128,21.017,0.004150096014492754,4.150096014492753e-05,1.1865061277174806e-05,0.00032802114377031055
296.382,26.417,0.005192471920289855,5.1924719202898557e-05,1.3864857459238884e-05,0.00032802114377031055
296.637,28.617,0.005681926086956522,5.681926086956522e-05,1.4353084456522818e-05,0.00032802114377031055
296.891,28.617,0.0056197152173913046,5.619715217391305e-05,1.457117359601233e-05,0.00032802114377031055
297.145,29.617,0.00585364981884058,5.85364981884058e-05,1.4372305842391046e-05,0.00032802114377031055
297.4,27.217,0.005418746920289854,5.4187469202898534e-05,1.347457668116043e-05,0.00032802114377031055
297.654,26.217,0.005191155978260869,5.1911559782608686e-05,1.2905058295290823e-05,0.00032802114377031055
297.908,25.217,0.0049703072463768115,4.970307246376811e-05,1.1829927201086745e-05,0.00032802114377031055
298.163,21.817,0.004308067028985508,4.308067028985508e-05,9.951420445650695e-06,0.00032802114377031055
298.417,17.816,0.003527697101449275,3.527697101449275e-05,9.180761304349709e-06,0.00032802114377031055
298.672,18.216,0.0036729,3.6729e-05,9.005487173911705e-06,0.00032802114377031055
298.926,16.816,0.0034180347826086956,3.418034782608695e-05,7.4123200289860645e-06,0.00032802114377031055
299.18,12.016,0.0024184376811594204,2.4184376811594203e-05,5.44848891304338e-06,0.00032802114377031055
299.435,9.216,0.001854886956521739,1.8548869565217388e-05,6.607625942029481e-06,0.00032802114377031055
299.689,16.816,0.0033479681159420288,3.3479681159420287e-05,9.985976869563734e-06,0.00032802114377031055
299.943,22.616,0.00451500579710145,4.51500579710145e-05,1.0947024347825892e-05,0.00032802114377031055
300.198,19.816,0.004070895652173913,4.070895652173913e-05,1.0789805884058783e-05,0.00032802114377031055
300.452,21.616,0.004425014492753623,4.425014492753623e-05,1.1719341431160302e-05,0.00032802114377031055
300.706,23.215,0.004802813405797101,4.802813405797101e-05,9.680320855978087e-06,0.00032802114377031055
300.961,13.615,0.002789595108695652,2.789595108695652e-05,4.330793179347182e-06,0.00032802114377031055
301.215,3.015,0.0006204782608695651,6.204782608695652e-06,1.7894932699276707e-06,0.00032802114377031055
301.469,3.815,0.0007885715579710145,7.885715579710144e-06,1.6843338994564916e-06,0.00032802114377031055
301.724,2.615,0.0005324746376811595,5.324746376811595e-06,2.1347492119566826e-06,0.00032802114377031055
301.978,5.615,0.0011484302536231884,1.1484302536231885e-05,3.7731557744564542e-06,0.00032802114377031055
302.233,8.815,0.0018109076086956519,1.8109076086956518e-05,5.920108451087401e-06,0.00032802114377031055
302.487,13.815,0.002850595108695652,2.8505951086956518e-05,7.1326041394916925e-06,0.00032802114377031055
302.741,13.415,0.0027656286231884054,2.7656286231884055e-05,5.893861195652069e-06,0.00032802114377031055
302.996,8.814,0.0018570076086956524,1.8570076086956522e-05,4.425853829710477e-06,0.00032802114377031055
303.25,7.814,0.0016279166666666664,1.6279166666666665e-05,3.7881026231886902e-06,0.00032802114377031055
303.504,6.414,0.0013548413043478259,1.3548413043478258e-05,3.1592638315216827e-06,0.00032802114377031055
303.759,5.414,0.0011230126811594202,1.1230126811594202e-05,3.8277712572458075e-06,0.00032802114377031055
304.013,9.014,0.0018909804347826084,1.890980434782608e-05,6.308513333333806e-06,0.00032802114377031055
304.267,14.614,0.0030763528985507244,3.076352898550724e-05,7.465892309782475e-06,0.00032802114377031055
304.522,13.214,0.0027792489130434783,2.779248913043478e-05,7.883846181160013e-06,0.00032802114377031055
304.776,16.414,0.0034285039855072464,3.4285039855072463e-05,9.967367472825909e-06,0.00032802114377031055
305.031,20.814,0.004389039130434783,4.3890391304347826e-05,1.0496688503623977e-05,0.00032802114377031055
305.285,18.413,0.003876069927536232,3.8760699275362314e-05,9.729892182969569e-06,0.00032802114377031055
305.539,17.813,0.0037852625000000003,3.7852625e-05,1.0209294103260686e-05,0.00032802114377031055
305.794,20.213,0.0042220269927536235,4.2220269927536234e-05,1.0767610333334144e-05,0.00032802114377031055
306.048,20.413,0.00425640634057971,4.25640634057971e-05,1.079718269746458e-05,0.00032802114377031055
306.302,20.413,0.004245312318840579,4.2453123188405794e-05,1.3066226331521504e-05,0.00032802114377031055
306.557,28.813,0.006002708333333333,6.002708333333333e-05,1.8065697083330648e-05,0.00032802114377031055
306.811,39.813,0.00822225,8.22225e-05,2.1698522190219018e-05,0.00032802114377031055
307.065,42.213,0.00886320054347826,8.86320054347826e-05,2.1825442839673523e-05,0.00032802114377031055
307.32,38.813,0.00825479384057971,8.25479384057971e-05,1.9362282416668124e-05,0.00032802114377031055
307.574,33.412,0.006991097826086957,6.991097826086957e-05,1.6395045673910605e-05,0.00032802114377031055
307.828,28.212,0.005918386956521738,5.918386956521737e-05,1.4211134293481171e-05,0.00032802114377031055
308.083,24.812,0.005227600724637681,5.227600724637681e-05,1.5197275543476001e-05,0.00032802114377031055
308.337,32.012,0.0067387579710144925,6.738757971014492e-05,2.0161626739130072e-05,0.00032802114377031055
308.592,42.812,0.00907428260869565,9.07428260869565e-05,2.469220415217577e-05,0.00032802114377031055
308.846,49.212,0.010368397826086957,0.00010368397826086957,2.8217287934784727e-05,0.00032802114377031055
309.1,55.812,0.01184993913043478,0.00011849939130434779,2.910421989130382e-05,0.00032802114377031055
309.355,51.612,0.0109769,0.00010976899999999999,2.5596549065213587e-05,0.00032802114377031055
309.609,43.412,0.009177863043478262,9.177863043478261e-05,2.2507829690219086e-05,0.00032802114377031055
309.863,40.211,0.008544837500000001,8.5448375e-05,1.9549432255434434e-05,0.00032802114377031055
310.118,32.611,0.006788050543478261,6.78805054347826e-05,1.4126313532609756e-05,0.00032802114377031055
310.372,20.611,0.004335030978260869,4.3350309782608694e-05,1.074849890398391e-05,0.00032802114377031055
310.626,19.411,0.0041283539855072465,4.128353985507247e-05,8.405397309782459e-06,0.00032802114377031055
310.881,11.411,0.002464114492753623,2.4641144927536226e-05,3.574942786232152e-06,0.00032802114377031055
311.135,1.611,0.0003508010869565217,3.508010869565217e-06,2.4330623188407627e-06,0.00032802114377031055
311.389,7.211,0.0015649960144927537,1.5649960144927535e-05,6.329652038043364e-06,0.00032802114377031055
311.644,16.011,0.003399436956521739,3.3994369565217384e-05,9.864728451087698e-06,0.00032802114377031055
311.898,20.211,0.004368065760869565,4.3680657608695656e-05,1.2118859524456305e-05,0.00032802114377031055
312.153,24.01,0.0051369221014492756,5.136922101449275e-05,1.4603157119563046e-05,0.00032802114377031055
312.407,29.81,0.006361626811594203,6.361626811594203e-05,1.6781174909421552e-05,0.00032802114377031055
312.661,32.41,0.006851896739130434,6.851896739130433e-05,1.6737962092391004e-05,0.00032802114377031055
312.916,29.21,0.006275916666666667,6.275916666666666e-05,1.4173494492754688e-05,0.00032802114377031055
313.17,22.81,0.004884315217391304,4.8843152173913044e-05,1.3422351249997807e-05,0.00032802114377031055
313.429,25.21,0.005480434782608695,5.480434782608694e-05,1.463218153985589e-05,0.00032802114377031055
313.688,26.81,0.005818547101449275,5.818547101449274e-05,1.463218153985589e-05,0.00032802114377031055
313.947,25.21,0.005480434782608695,5.480434782608694e-05,1.3888935996377591e-05,0.00032802114377031055
314.206,24.41,0.00524461231884058,5.24461231884058e-05,1.3510222865034027e-05,0.00032802114377031055
314.465,23.609,0.005187992210144928,5.1879922101449276e-05,1.4442207620471825e-05,0.00032802114377031055
314.724,27.209,0.0059642916666666655,5.9642916666666654e-05,1.6070070713769018e-05,0.00032802114377031055
314.983,29.209,0.006445029347826086,6.445029347826087e-05,1.5786202960145812e-05,0.00032802114377031055
315.242,26.209,0.005745088768115941,5.745088768115941e-05,1.2783571151266025e-05,0.00032802114377031055
315.501,18.809,0.004126394746376812,4.1263947463768115e-05,9.842472956522292e-06,0.00032802114377031055
315.76,15.809,0.003473970471014493,3.473970471014493e-05,6.568871781703268e-06,0.00032802114377031055
316.019,7.209,0.0015985173913043477,1.5985173913043475e-05,1.3840601059783383e-06,0.00032802114377031055
316.278,-2.391,-0.0005297451086956522,-5.297451086956522e-06,-3.4774438858693144e-06,0.00032802114377031055
316.536,-9.792,-0.0021659478260869568,-2.1659478260869568e-05,-3.900010739130655e-06,0.00032802114377031055
316.795,-3.792,-0.0008456434782608697,-8.456434782608698e-06,2.334941304347442e-07,0.00032802114377031055
317.054,4.608,0.0010259478260869566,1.0259478260869565e-05,4.437214275362568e-06,0.00032802114377031055
317.313,10.808,0.0024004724637681158,2.4004724637681158e-05,6.232437115942379e-06,0.00032802114377031055
317.572,10.808,0.0024122202898550723,2.412220289855072e-05,7.869471014493195e-06,0.00032802114377031055
317.831,16.608,0.003664591304347826,3.664591304347826e-05,9.01169104347679e-06,0.00032802114377031055
318.09,14.808,0.00329424347826087,3.2942434782608697e-05,6.329074144927892e-06,0.00032802114377031055
318.349,7.208,0.001593072463768116,1.593072463768116e-05,2.5796550144928988e-06,0.00032802114377031055
318.608,1.808,0.0003989391304347826,3.989391304347826e-06,2.0717949583334497e-06,0.00032802114377031055
318.867,5.407,0.001200902536231884,1.200902536231884e-05,3.271636387680625e-06,0.00032802114377031055
319.126,6.007,0.0013254576086956522,1.3254576086956522e-05,3.366249979166856e-06,0.00032802114377031055
319.385,5.807,0.0012739632246376812,1.273963224637681e-05,4.263352783514733e-06,0.00032802114377031055
319.644,9.207,0.0020182010869565217,2.0182010869565218e-05,6.747191874094582e-06,0.00032802114377031055
